id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash
180388626448,17,The Rustic Table,7531,ES,El Prat de Llobregat,41.328,2.113,sp3e
188978561082,59,Azalea Cafe,3642,FR,Paris,48.854,2.34,u09t
77309411356,29,The Olive Branch,78190,US,Saginaw,43.484,-83.969,dpsr
77309411348,21,The Lazy Daisy,78190,US,Columbia,38.961,-92.289,9yym
163208757272,25,The Cozy Cafe,96638,US,Wilmington,41.346,-88.196,dp37
94489280522,11,The Flaming Wok,95399,US,Metropolis,37.162,-88.691,dn8g
60129542190,47,The Juicy Burger,71555,FR,Paris,48.863,2.353,u09t
146028888123,60,Big City Grill,70611,FR,Paris,48.845,2.342,u09t
77309411355,28,The Spicy Pickle,78190,ES,Barcelona,41.396,2.161,sp3e
197568495680,65,Chef's Corner,24784,FR,Paris,48.869,2.331,u09w
146028888068,5,The Hungry Hippo,70611,US,Austin,30.416,-97.744,9v6m
146028888132,69,Dragonfly Cafe,70611,FR,Paris,48.873,2.354,u09w
103079215160,57,The Yellow Submarine,4340,FR,Paris,48.867,2.337,u09t
154618822672,17,The Rustic Table,41484,US,Rockaway Beach,36.705,-93.15,9ytb
51539607558,7,Cafe Roma,6934,US,Inglewood,33.97,-118.356,9q5c
8589934592,1,Savoria,12630,US,Marathon,24.712,-81.081,dhqk
188978561090,67,Crimson and Clover,3642,FR,Paris,48.875,2.305,u09w
197568495694,79,The Huckleberry Cafe,24784,GB,London,51.496,-0.145,gcpu
188978561097,74,Garden of Eatin',3642,GB,Paddington,51.521,-0.171,gcpv
180388626442,11,The Flaming Wok,7531,US,Livermore,37.698,-121.774,9q9q
34359738411,44,The French Kitchen,50333,FR,Paris,48.849,2.348,u09t
120259084338,51,The Pizzeria,59829,GB,London,51.498,-0.146,gcpu
257698037789,30,The Wine Cellar,26468,US,Cody,44.517,-109.084,9xfm
197568495633,18,The Harvest Room,24784,US,Castle Rock,39.409,-104.867,9xj2
60129542212,69,Dragonfly Cafe,71555,NL,Amsterdam,52.349,4.884,u173
15,16,The Spice Tree,47732,US,Steamboat Springs,40.46,-106.804,9xhn
25769803806,31,Bistro 42,72230,US,Erie,42.047,-80.08,dprp
266287972372,21,The Lazy Daisy,11263,US,Kankakee,41.093,-87.869,dp39
51539607579,28,The Spicy Pickle,6934,US,Byron Center,42.825,-85.669,dpe5
8589934595,4,The Blue Plate,12630,US,Santa Maria,34.94,-120.436,9q4q
77309411377,50,The Pancake House,78190,FR,Paris,48.865,2.335,u09t
42949673025,66,City Bites,89646,GB,London,51.522,-0.047,gcpv
240518168629,54,The Spice House,93164,AT,Vienna,48.211,16.384,u2ed
154618822660,5,The Hungry Hippo,41484,US,Bunkie,30.953,-92.185,9vw2
85899345956,37,Cafe Crepe,18952,IT,Milan,45.463,9.198,u0nd
51539607587,36,Blue Ocean Grill,6934,US,Woodland,45.907,-122.74,c20t
206158430275,68,Delish Cafe,53370,FR,Paris,48.876,2.357,u09w
197568495669,54,The Spice House,24784,FR,Paris,48.849,2.341,u09t
231928234002,19,The Tasting Room,33573,ES,Barcelona,41.39,2.175,sp3e
94489280566,55,The Steak House,95399,GB,London,51.501,-0.163,gcpu
8589934643,52,The Red Door,12630,FR,Paris,48.887,2.333,u09w
223338299403,12,The Wooden Spoon,36937,US,Norwood,38.159,-108.241,9wg1
103079215164,61,Blue Water Bistro,4340,GB,London,51.492,-0.196,gcpu
257698037761,2,Bella Cucina,26468,US,Pharr,26.218,-98.179,9udj
223338299431,40,Crimson Cafe,36937,FR,Paris,48.871,2.328,u09w
17179869241,58,A Tasty Bite,10902,FR,Paris,48.855,2.325,u09t
188978561051,28,The Spicy Pickle,3642,ES,Barcelona,41.383,2.171,sp3e
111669149711,16,The Spice Tree,84488,US,Sacramento,38.58,-121.494,9qce
214748364805,6,The Daily Grind,92040,US,Palm Springs,33.803,-116.543,9qj0
34359738384,17,The Rustic Table,50333,ES,Barcelona,41.388,2.167,sp3e
223338299449,58,A Tasty Bite,36937,NL,Amsterdam,52.354,4.888,u173
103079215114,11,The Flaming Wok,4340,US,Atlanta,33.843,-84.315,dnh0
25769803836,61,Blue Water Bistro,72230,GB,London,51.512,-0.186,gcpv
94489280564,53,The Red Rooster,95399,GB,London,51.496,-0.181,gcpu
188978561094,71,Fire and Spice,3642,GB,London,51.505,-0.219,gcpv
137438953474,3,Spice Bazaar,11038,US,Buena Park,33.858,-118.029,9qh0
188978561069,46,The Italian Table,3642,AT,Vienna,48.193,16.358,u2ed
231928234019,36,Blue Ocean Grill,33573,AT,Vienna,48.204,16.356,u2ed
17179869222,39,Cinnamon Grill,10902,IT,Milan,45.466,9.178,u0nd
17179869237,54,The Spice House,10902,FR,Paris,48.849,2.342,u09t
85899345942,23,The Hungry Pig,18952,ES,Barcelona,41.383,2.14,sp3e
257698037808,49,The Olive Tree,26468,FR,Paris,48.848,2.302,u09t
163208757259,12,The Wooden Spoon,96638,US,Dublin,37.073,-80.697,dnwd
42949673012,53,The Red Rooster,89646,FR,Paris,48.87,2.311,u09w
25769803839,64,Chateau de Cuisine,72230,GB,London,51.522,-0.086,gcpv
214748364854,55,The Steak House,92040,FR,Paris,48.864,2.331,u09t
240518168634,59,Azalea Cafe,93164,FR,Paris,48.856,2.293,u09t
34359738444,77,Harvest Kitchen,50333,NL,Amsterdam,52.392,4.868,u176
206158430289,82,The Palate,53370,GB,London,51.51,-0.076,gcpv
171798691883,44,The French Kitchen,65939,FR,Paris,48.852,2.278,u09t
17179869259,76,Happy Hour Cafe,10902,GB,London,51.513,-0.117,gcpv
60129542174,31,Bistro 42,71555,ES,Barcelona,41.389,2.121,sp3e
180388626471,40,Crimson Cafe,7531,AT,Vienna,48.205,16.377,u2ed
42949672974,15,The Pearl Kitchen,89646,US,Saint Leonard,38.475,-76.507,dqcd
240518168643,68,Delish Cafe,93164,GB,London,51.513,-0.184,gcpv
231928233996,13,The Firehouse,33573,US,Colorado Springs,38.916,-104.824,9wvm
137438953498,27,The Corner Cafe,11038,IT,Milan,45.468,9.155,u0nd
68719476765,30,The Wine Cellar,77517,IT,Milan,45.441,9.173,u0nd
85899345951,32,The Orange Peeler,18952,US,Milwaukee,43.039,-87.906,dp9k
34359738375,8,The Green Olive,50333,US,Alamosa,37.471,-105.86,9wst
249108103230,63,Cafe Paris,55897,GB,London,51.492,-0.183,gcpu
41,42,The Daily Scoop,47732,AT,Vienna,48.159,16.345,u2e9
